gadm_name,year,observed,population,expected,sir_raw,province_id,time_id
Bắc Giang,1995,145,1508997,1855.3997420689464,0.07815027495816684,8,2
Bắc Giang,1996,6,1512237,2059.621493819972,0.0029131566251388375,8,3
Bắc Giang,1997,5,1515485,2222.2794607105934,0.0022499420475232245,8,4
Bắc Giang,1998,112,1518739,4832.383761918438,0.0231769672108029,8,5
Bắc Giang,1999,19,1522000,731.8429900528192,0.025961852826695404,8,6
Bắc Giang,2000,7,1525268,511.26436637126073,0.013691546801282189,8,7
Bắc Giang,2001,21,1528543,842.6787535209661,0.024920528626425745,8,8
Bắc Giang,2002,21,1531826,628.3006310548346,0.0334234902243274,8,9
Bắc Giang,2003,1,1535115,979.7867027098384,0.0010206303037531095,8,10
Bắc Giang,2004,1,1538412,1503.6366291463567,6.650542961085746e-4,8,11
Bắc Giang,2005,0,1541715,1079.9078869639593,0,8,12
Bắc Giang,2006,0,1545026,1288.2174880021482,0,8,13
Bắc Giang,2007,0,1548343,1937.2684305228927,0,8,14
Bắc Giang,2008,0,1551668,1767.71417345404,0,8,15
Bắc Giang,2009,425,1555000,1909.4996969979488,0.2225713890754582,8,16
Bắc Giang,2010,725,1558339,2305.4364241410203,0.3144740806592083,8,17
Bắc Kạn,1994,0,274251,183.28366150815103,0,9,1
Bắc Kạn,1995,0,275588,338.8515047526912,0,9,2
Bắc Kạn,1996,0,276931,377.17172632666615,0,9,3
Bắc Kạn,1997,2,278281,408.0661640372585,0.0049011659781167,9,4
Bắc Kạn,1998,2,279637,889.76005622532,0.0022477970167425975,9,5
Bắc Kạn,1999,0,281000,135.11687267072418,0,9,6
Bắc Kạn,2000,0,282370,94.64941186221235,0,9,7
Bắc Kạn,2001,0,283746,156.42786993663904,0,9,8
Bắc Kạn,2002,0,285129,116.94979105461974,0,9,9
Bắc Kạn,2003,0,286518,182.87003024986237,0,9,10
Bắc Kạn,2004,1,287915,281.4067623501853,0.0035535748737821385,9,11
Bắc Kạn,2005,0,289318,202.65534812895947,0,9,12
Bắc Kạn,2006,0,290728,242.40426624010763,0,9,13
Bắc Kạn,2007,0,292145,365.5283652492442,0,9,14
Bắc Kạn,2008,0,293569,334.44401907284873,0,9,15
Bắc Kạn,2009,2,295000,362.25235409285847,0.005521013120834895,9,16
Bắc Kạn,2010,0,296438,438.5560283734898,0,9,17
Bạc Liêu,1994,0,688035,459.8181011035901,0,7,1
Bạc Liêu,1995,0,698128,858.3890565263612,0,7,2
Bạc Liêu,1996,0,708368,964.7759963116005,0,7,3
Bạc Liêu,1997,2348,718759,1053.9750396083666,2.227756741632576,7,4
Bạc Liêu,1998,2034,729302,2320.521921366766,0.8765269490761771,7,5
Bạc Liêu,1999,349,740000,355.8237927983484,0.9808225505532298,7,6
Bạc Liêu,2000,92,750855,251.6839046067268,0.3655378763443624,7,7
Bạc Liêu,2001,353,761869,420.0148895165297,0.8404463956178574,7,8
Bạc Liêu,2002,365,773044,317.0751985102444,1.1511464842249628,7,9
Bạc Liêu,2003,1515,784384,500.63286009084266,3.0261697159173586,7,10
Bạc Liêu,2004,2762,795889,777.898152858054,3.550593339053721,7,11
Bạc Liêu,2005,1653,807564,565.6653355699093,2.922222551139002,7,12
Bạc Liêu,2006,3228,819410,683.2106979713222,4.724750372886426,7,13
Bạc Liêu,2007,1398,831429,1040.2741213808686,1.3438765525996965,7,14
Bạc Liêu,2008,4050,843625,961.0869526085248,4.213978754999984,7,15
Bạc Liêu,2009,1033,856000,1051.1458139101248,0.9827371106177698,7,16
Bạc Liêu,2010,1716,868556,1284.9583041983983,1.33545189318069,7,17
Bắc Ninh,1994,0,926613,619.2612732170616,0,10,1
Bắc Ninh,1995,0,932807,1146.9405619760064,0,10,2
Bắc Ninh,1996,0,939042,1278.947074300982,0,10,3
Bắc Ninh,1997,1,945320,1386.199942459964,7.213966538083895e-4,10,4
Bắc Ninh,1998,169,951639,3027.9625734298656,0.05581310729629282,10,5
Bắc Ninh,1999,9,958000,460.6475587848889,0.01953771343918655,10,6
Bắc Ninh,2000,1,964404,323.26476395355394,0.0030934395316393904,10,7
Bắc Ninh,2001,5,970851,535.2257087530959,0.009341853199930167,10,8
Bắc Ninh,2002,6,977340,400.8701632921311,0.014967439708471256,10,9
Bắc Ninh,2003,8,983874,627.9572946273989,0.012739719831978117,10,10
Bắc Ninh,2004,2,990450,968.0611561389335,0.0020659851780200603,10,11
Bắc Ninh,2005,3,997071,698.4071872966416,0.0042954884407937505,10,12
Bắc Ninh,2006,6,1003736,836.8987114374283,0.00716932636889189,10,13
Bắc Ninh,2007,95,1010446,1264.2580723703563,0.0751428858365006,10,14
Bắc Ninh,2008,0,1017200,1158.8296318783719,0,10,15
Bắc Ninh,2009,181,1024000,1257.4454596308035,0.14394262479832973,10,16
Bắc Ninh,2010,933,1030845,1525.0517446099018,0.6117825203620585,10,17
Bến Tre,1994,2010,1332272,890.3657244086161,2.2574993004532478,11,1
Bến Tre,1995,7738,1326976,1631.594316046806,4.742600488305463,11,2
Bến Tre,1996,3448,1321700,1800.1158074970106,1.9154323214317566,11,3
Bến Tre,1997,5080,1316446,1930.4123148263548,2.6315621595363465,11,4
Bến Tre,1998,24562,1311213,4172.069334899783,5.8872463586681985,11,5
Bến Tre,1999,1375,1306000,627.9809099927609,2.189557004234174,11,6
Bến Tre,2000,1285,1300808,436.02617893423775,2.9470707541938808,11,7
Bến Tre,2001,3663,1295637,714.2787426821776,5.128250052976689,11,8
Bến Tre,2002,2959,1290486,529.3115328812994,5.5902806120485,11,9
Bến Tre,2003,2259,1285356,820.3780935293493,2.753608388397543,11,10
Bến Tre,2004,5768,1280246,1251.3063990128173,4.609582436844006,11,11
Bến Tre,2005,3347,1275157,893.1949818334136,3.7472221273901383,11,12
Bến Tre,2006,2644,1270087,1058.9778325310929,2.4967472583259847,11,13
Bến Tre,2007,6450,1265038,1582.8005686154934,4.075055397308797,11,14
Bến Tre,2008,4680,1260009,1435.446092836645,3.26031052183343,11,15
Bến Tre,2009,4760,1255000,1541.1074724967368,3.0886878981180717,11,16
Bến Tre,2010,504,1250011,1849.2901031014053,0.27253701252970114,11,17
Bình Định,1994,528,1478506,988.0948227782956,0.5343616703864366,6,1
Bình Định,1995,1935,1479005,1818.5228304089949,1.0640504301861355,6,2
Bình Định,1996,2038,1479503,2015.0387663912004,1.011394933929694,6,3
Bình Định,1997,1572,1480002,2170.247839081614,0.7243412349924168,6,4
Bình Định,1998,5256,1480501,4710.716582575419,1.1157538153412885,6,5
Bình Định,1999,733,1481000,712.1284285599378,1.0293087182072882,6,6
Bình Định,2000,197,1481499,496.5931544585321,0.39670301177389755,6,7
Bình Định,2001,167,1481999,817.0192595427922,0.20440154629090873,6,8
Bình Định,2002,352,1482498,608.0680370600383,0.5788825896883064,6,9
Bình Định,2003,327,1482998,946.5230426028571,0.345474949136767,6,10
Bình Định,2004,583,1483498,1449.9639446815038,0.40207896350695854,6,11
Bình Định,2005,271,1483998,1039.4795046028232,0.2607074009636649,6,12
Bình Định,2006,263,1484498,1237.7502284778463,0.21248228758029047,6,13
Bình Định,2007,1155,1484999,1858.0131676625044,0.6216317624126751,6,14
Bình Định,2008,618,1485499,1692.3321464074809,0.36517654132606514,6,15
Bình Định,2009,1130,1486000,1824.76948536267,0.6192563000774941,6,16
Bình Định,2010,3934,1486501,2199.1579174506,1.7888665333140497,6,17
Bình Dương,1994,2201,429480,287.0241747323463,7.668343623154602,3,1
Bình Dương,1995,4463,466448,573.5249963310569,7.78170093465955,3,2
Bình Dương,1996,2538,506598,689.9713004814788,3.678413867691195,3,3
Bình Dương,1997,1652,550204,806.8090732675093,2.0475724117845355,3,4
Bình Dương,1998,3551,597564,1901.352747448396,1.867617676291483,3,5
Bình Dương,1999,942,649000,312.06708314341637,3.018581743743495,3,6
Bình Dương,2000,632,704864,236.26788625861968,2.674929758791724,3,7
Bình Dương,2001,338,765536,422.0364898177063,0.800878616315843,3,8
Bình Dương,2002,1284,831430,341.0230624613508,3.7651412509543096,3,9
Bình Dương,2003,1251,902997,576.3375728768698,2.1706028877407006,3,10
Bình Dương,2004,659,980723,958.5540322399346,0.6874938478533743,3,11
Bình Dương,2005,727,1065140,746.0867194784973,0.9744175590046172,3,12
Bình Dương,2006,1535,1156824,964.5409898219169,1.5914305521462668,3,13
Bình Dương,2007,1715,1256399,1571.9915540939778,1.0909727826040678,3,14
Bình Dương,2008,5242,1364545,1554.537141202785,3.372064816633542,3,15
Bình Dương,2009,2099,1482000,1819.857589035987,1.153386953268074,3,16
Bình Dương,2010,3083,1609565,2381.221145092654,1.2947138514848187,3,17
Bình Phước,1994,0,615749,411.50891442504303,0,4,1
Bình Phước,1995,0,630295,774.9844303383946,0,4,2
Bình Phước,1996,0,645185,878.7226430051893,0,4,3
Bình Phước,1997,2858,660427,968.4380626655593,2.95114381619156,4,4
Bình Phước,1998,5230,676029,2151.0157849281277,2.431409400454377,4,5
Bình Phước,1999,682,692000,332.7433305627799,2.0496278583450813,4,6
Bình Phước,2000,834,708348,237.43571057043732,3.5125297622515244,4,7
Bình Phước,2001,561,725082,399.7343849407502,1.4034319316391886,4,8
Bình Phước,2002,1647,742212,304.42900693451537,5.410128346784905,4,9
Bình Phước,2003,1482,759746,484.90766374961413,3.0562519646322652,4,10
Bình Phước,2004,1268,777694,760.1144457189275,1.668169848818893,4,11
Bình Phước,2005,550,796066,557.6114599286192,0.9863498861203578,4,12
Bình Phước,2006,1806,814873,679.4278213446081,2.6581189984623705,4,13
Bình Phước,2007,1049,834124,1043.6460734743382,1.005130021241625,4,14
Bình Phước,2008,3976,853829,972.7117044406983,4.087542055727775,4,15
Bình Phước,2009,2097,874000,1073.2493473801976,1.9538795948199534,4,16
Bình Phước,2010,1019,894648,1323.5593064056764,0.7698937214738395,4,17
Bình Thuận,1994,7103,1029436,687.978528312768,10.324450121168377,5,1
Bình Thuận,1995,7393,1038198,1276.5249377013313,5.791504561840171,5,2
Bình Thuận,1996,13560,1047035,1426.0303052906352,9.508914326499095,5,3
Bình Thuận,1997,6826,1055947,1548.421350062171,4.408360811949492,5,4
Bình Thuận,1998,9877,1064935,3388.4522630278225,2.9149001471173746,5,5
Bình Thuận,1999,3419,1074000,516.4253425208462,6.620511656749276,5,6
Bình Thuận,2000,2166,1083142,363.06531594454225,5.965868687745578,5,7
Bình Thuận,2001,3590,1092361,602.2136151059643,5.961339813561523,5,8
Bình Thuận,2002,926,1101659,451.86140260528157,2.0493009463985947,5,9
Bình Thuận,2003,523,1111037,709.119042429154,0.737534840706596,5,10
Bình Thuận,2004,1655,1120494,1095.1655480708143,1.511187055614889,5,11
Bình Thuận,2005,2602,1130031,791.5401934947573,3.2872620005710855,5,12
Bình Thuận,2006,434,1139650,950.2215886345266,0.45673557114573693,5,13
Bình Thuận,2007,3349,1149350,1438.0531126639812,2.328843052115096,5,14
Bình Thuận,2008,1456,1159134,1320.5257830492574,1.1025911183937023,5,15
Bình Thuận,2009,1110,1169000,1435.501701473056,0.7732488222486683,5,16
Bình Thuận,2010,2217,1178950,1744.161105023397,1.2710981764326523,5,17
Cà Mau,1994,5068,1089462,728.094280181269,6.960637019066064,13,1
Cà Mau,1995,6808,1096868,1348.6631214533104,5.047961860678554,13,2
Cà Mau,1996,6612,1104325,1504.0575691262284,4.396108324391595,13,3
Cà Mau,1997,8446,1111832,1630.370091001086,5.180418879503583,13,4
Cà Mau,1998,3312,1119390,3561.7193337722156,0.9298879809522391,13,5
Cà Mau,1999,1674,1127000,541.9100195726198,3.0890737198773497,13,6
Cà Mau,2000,1022,1134661,380.3343000778755,2.687109734227862,13,7
Cà Mau,2001,749,1142375,629.7861041877877,1.1892926741626955,13,8
Cà Mau,2002,245,1150141,471.74699744098774,0.519346177779643,13,9
Cà Mau,2003,950,1157959,739.0669952955849,1.2854044437744834,13,10
Cà Mau,2004,4222,1165831,1139.4777179288292,3.7052062831681476,13,11
Cà Mau,2005,1393,1173756,822.1677558895574,1.6943014245223247,13,12
Cà Mau,2006,2725,1181736,985.3122092454797,2.7656208605054404,13,13
Cà Mau,2007,1578,1189769,1488.624886937062,1.0600387067603263,13,14
Cà Mau,2008,8284,1197857,1364.6403719552998,6.070463816141115,13,15
Cà Mau,2009,924,1206000,1480.936742494872,0.6239294181082818,13,16
Cà Mau,2010,14012,1214198,1796.307668176936,7.800445462786846,13,17
Cần Thơ,1994,1030,1075843,718.992617156961,1.432559911495091,14,1
Cần Thơ,1995,604,1082979,1331.5857866291883,0.4535945081908554,14,2
Cần Thơ,1996,1498,1090163,1484.7693493594336,1.0089109130965523,14,3
Cần Thơ,1997,5945,1097394,1609.1984721109357,3.6943858094778013,14,4
Cần Thơ,1998,3491,1104673,3514.892201642104,0.9932025791200818,14,5
Cần Thơ,1999,1847,1112000,534.6973751240047,3.4542903816792663,14,6
Cần Thơ,2000,600,1119376,375.210822866012,1.59910099452078,14,7
Cần Thơ,2001,555,1126801,621.2002293335405,0.8934317371315784,14,8
Cần Thơ,2002,282,1134275,465.2393276323306,0.6061396430846426,14,9
Cần Thơ,2003,1375,1141798,728.7522417412949,1.8867866487992517,14,10
Cần Thơ,2004,2477,1149372,1123.3907689976456,2.204931772948538,14,11
Cần Thơ,2005,1642,1156996,810.428065878423,2.0260897532222506,14,12
Cần Thơ,2006,1464,1164670,971.0828566972089,1.507595350801756,14,13
Cần Thơ,2007,1611,1172395,1466.8867438305897,1.0982442964840466,14,14
Cần Thơ,2008,1263,1180172,1344.4930046334662,0.939387557724272,14,15
Cần Thơ,2009,1357,1188000,1458.8332090247995,0.9301954408531233,14,16
Cần Thơ,2010,1819,1195880,1769.207669770033,1.028143858451868,14,17
Cao Bằng,1994,0,496047,331.51131788082375,0,12,1
Cao Bằng,1995,3,496835,610.8875835080023,0.004910887176283067,12,2
Cao Bằng,1996,0,497625,677.7503432743435,0,12,3
Cao Bằng,1997,0,498415,730.8666317449995,0,12,4
Cao Bằng,1998,6,499207,1588.3965583526976,0.0037773942334793967,12,5
Cao Bằng,1999,26,500000,240.4214816205057,0.10814341474294635,12,6
Cao Bằng,2000,0,500794,167.86435373490374,0,12,7
Cao Bằng,2001,0,501590,276.52426917566686,0,12,8
Cao Bằng,2002,4,502387,206.06130796431526,0.0194116985838637,12,9
Cao Bằng,2003,0,503185,321.1576800455015,0,12,10
Cao Bằng,2004,0,503984,492.59158333638675,0,12,11
Cao Bằng,2005,0,504785,353.58111111398813,0,12,12
Cao Bằng,2006,0,505587,421.55019728246776,0,12,13
Cao Bằng,2007,0,506390,633.5891727688811,0,12,14
Cao Bằng,2008,0,507194,577.8130518196215,0,12,15
Cao Bằng,2009,0,508000,623.8108334887189,0,12,16
Cao Bằng,2010,0,508807,752.7387754897491,0,12,17
Đà Nẵng,1994,0,601969,402.29965409205494,0,59,1
Đà Nẵng,1995,0,617728,759.5325715483636,0,59,2
Đà Nẵng,1996,0,633900,863.3528110557274,0,59,3
Đà Nẵng,1997,2095,650495,953.8739596861319,2.1963069425748354,59,4
Đà Nẵng,1998,3986,667525,2123.9574216995848,1.8766854548385503,59,5
Đà Nẵng,1999,220,685000,329.3774298200928,0.667926761466822,59,6
Đà Nẵng,2000,5,702933,235.62062198016966,0.02122055343874277,59,7
Đà Nẵng,2001,141,721335,397.66868100606007,0.3545665191517843,59,8
Đà Nẵng,2002,667,740219,303.6115491046494,2.196886126258976,59,9
Đà Nẵng,2003,976,759598,484.8132027926167,2.0131464951409193,59,10
Đà Nẵng,2004,625,779484,761.8639832720485,0.8203564070790617,59,11
Đà Nẵng,2005,68,799890,560.2900144991787,0.12136571818218558,59,12
Đà Nẵng,2006,558,820831,684.3955046027,0.8153180379580749,59,13
Đà Nẵng,2007,668,842320,1053.900811640601,0.633835739209773,59,14
Đà Nẵng,2008,647,864371,984.7215176330517,0.6570385519300688,59,15
Đà Nẵng,2009,1662,887000,1089.2130104419168,1.5258723354081964,59,16
Đà Nẵng,2010,4464,910221,1346.5982994830158,3.3150197811135014,59,17
Đắk Lắk,1994,249,1484360,992.0070876541528,0.2510062711233469,60,1
Đắk Lắk,1995,2060,1499765,1844.048460112269,1.1171073019819575,60,2
Đắk Lắk,1996,1169,1515330,2063.8340671668648,0.5664215057777143,60,3
Đắk Lắk,1997,1011,1531056,2245.1124900594323,0.4503115119961036,60,4
Đắk Lắk,1998,9377,1546946,4922.133909094769,1.905068040240402,60,5
Đắk Lắk,1999,489,1563000,751.5575515457008,0.6506487746604258,60,6
Đắk Lắk,2000,256,1579221,529.3492185800717,0.4836126908559445,60,7
Đắk Lắk,2001,578,1595611,879.653034677037,0.657077253433465,60,8
Đắk Lắk,2002,714,1612170,661.2548868916396,1.0797651770201644,60,9
Đắk Lắk,2003,665,1628901,1039.6455899595526,0.6396410530879776,60,10
Đắk Lắk,2004,2483,1645806,1608.60301796193,1.543575370849369,60,11
Đắk Lắk,2005,297,1662887,1164.783884459733,0.254982923409658,60,12
Đắk Lắk,2006,128,1680145,1400.8775071612836,0.0913713007351922,60,13
Đắk Lắk,2007,156,1697582,2123.9945004588217,0.07344651785411928,60,14
Đắk Lắk,2008,417,1715199,1954.0143784586626,0.21340682269131095,60,15
Đắk Lắk,2009,771,1733000,2128.0790835353346,0.36229856585928816,60,16
Đắk Lắk,2010,6443,1750985,2590.4405890660273,2.487221682363693,60,17
Đắk Nông,1994,0,312437,208.8036045470105,0,61,1
Đắk Nông,1995,0,321952,395.8587444233364,0,61,2
Đắk Nông,1996,0,331757,451.8430959732055,0,61,3
Đắk Nông,1997,0,341860,501.29724572564135,0,61,4
Đắk Nông,1998,0,352272,1120.8729693374123,0,61,5
Đắk Nông,1999,0,363000,174.54599565648712,0,61,6
Đắk Nông,2000,0,374055,125.3818952230047,0,61,7
Đắk Nông,2001,0,385447,212.4951653361376,0,61,8
Đắk Nông,2002,0,397186,162.9115933834166,0,61,9
Đắk Nông,2003,0,409282,261.22411757978267,0,61,10
Đắk Nông,2004,1419,421746,412.21255021149034,3.442398828643053,61,11
Đắk Nông,2005,67,434591,304.4131039158042,0.2200956500825639,61,12
Đắk Nông,2006,116,447826,373.3900172437551,0.310667116534809,61,13
Đắk Nông,2007,203,461464,577.3782934548844,0.35158924798731134,61,14
Đắk Nông,2008,87,475518,541.7266505028899,0.16059760013511812,61,15
Đắk Nông,2009,259,490000,601.7073000186463,0.430441844385092,61,16
Đắk Nông,2010,2216,504923,746.9927118467524,2.9665617413073484,61,17
Điện Biên,1994,0,416522,278.364262149265,0,58,1
Điện Biên,1995,0,421115,517.7854312376793,0,58,2
Điện Biên,1996,0,425759,579.8710040736322,0,58,3
Điện Biên,1997,0,430454,631.2098654758826,0,58,4
Điện Biên,1998,0,435201,1384.7397384084206,0,58,5
Điện Biên,1999,0,440000,211.570903826045,0,58,6
Điện Biên,2000,0,444852,149.11279585554018,0,58,7
Điện Biên,2001,0,449758,247.9495250222484,0,58,8
Điện Biên,2002,0,454717,186.50876669501707,0,58,9
Điện Biên,2003,0,459731,293.423177171415,0,58,10
Điện Biên,2004,0,464801,454.29430403809624,0,58,11
Điện Biên,2005,5,469927,329.1645171755561,0.015189972609755223,58,12
Điện Biên,2006,0,475109,396.13813780946896,0,58,13
Điện Biên,2007,0,480348,601.0057306842285,0,58,14
Điện Biên,2008,0,485645,553.2636812559692,0,58,15
Điện Biên,2009,0,491000,602.935274100317,0,58,16
Điện Biên,2010,0,496414,734.4043350346365,0,58,17
Đồng Nai,1994,1450,1780447,1189.8838847668849,1.2186063014745978,62,1
Đồng Nai,1995,5965,1820513,2238.426816377477,2.664817967850012,62,2
Đồng Nai,1996,3840,1861481,2535.281359957133,1.5146247910192212,62,3
Đồng Nai,1997,3685,1903371,2791.068390259345,1.3202829471540076,62,4
Đồng Nai,1998,10753,1946204,6192.508789845202,1.7364529248038094,62,5
Đồng Nai,1999,726,1990000,956.8774968496126,0.758717811203895,62,6
Đồng Nai,2000,294,2034782,682.0516328498642,0.431052409876301,62,7
Đồng Nai,2001,1120,2080572,1147.009812331497,0.976451977968179,62,8
Đồng Nai,2002,3235,2127392,872.580656093451,3.707393668893733,62,9
Đồng Nai,2003,1806,2175266,1388.3628924587535,1.3008126404196978,62,10
Đồng Nai,2004,1790,2224217,2173.9391998827505,0.8233900930148103,62,11
Đồng Nai,2005,1977,2274269,1593.0318056045617,1.2410298357161305,62,12
Đồng Nai,2006,4025,2325448,1938.9206272513338,2.075897250990593,62,13
Đồng Nai,2007,4893,2377779,2975.0489338992024,1.6446788300678685,62,14
Đồng Nai,2008,7173,2431288,2769.8078824521263,2.5897102992030274,62,15
Đồng Nai,2009,4320,2486000,3052.7435670333766,1.4151204990329829,62,16
Đồng Nai,2010,6827,2541944,3760.6004121867713,1.8154015986054024,62,17
Đồng Tháp,1994,1468,1525551,1019.5352910196182,1.4398716875527484,63,1
Đồng Tháp,1995,2104,1534535,1886.80020119044,1.1151154206325196,63,2
Đồng Tháp,1996,2195,1543571,2102.2974631867805,1.044095822992002,63,3
Đồng Tháp,1997,3894,1552660,2276.7922001649044,1.7103010102186593,63,4
Đồng Tháp,1998,6827,1561803,4969.406498756865,1.3738059065419232,63,5
Đồng Tháp,1999,2409,1571000,755.4042952516288,3.189020786806025,63,6
Đồng Tháp,2000,1477,1580251,529.6944708881005,2.7883998817726394,63,7
Đồng Tháp,2001,4332,1589556,876.3149409154814,4.9434282102669425,63,8
Đồng Tháp,2002,1368,1598917,655.8189768970516,2.0859414688982754,63,9
Đồng Tháp,2003,3398,1608332,1026.517431686043,3.310221429380721,63,10
Đồng Tháp,2004,4509,1617803,1581.2330179060377,2.8515721269032723,63,11
Đồng Tháp,2005,7549,1627329,1139.8769693394518,6.622644551169918,63,12
Đồng Tháp,2006,7503,1636912,1364.8305366515335,5.497385791504792,63,13
Đồng Tháp,2007,13012,1646551,2060.1451174228832,6.316059917311662,63,14
Đồng Tháp,2008,2216,1656247,1886.8542089162975,1.1744415596755329,63,15
Đồng Tháp,2009,4026,1666000,2045.8048200633973,1.9679296678337275,63,16
Đồng Tháp,2010,4430,1675810,2479.225260960396,1.7868485247217583,63,17
Gia Lai,1994,69,916079,612.2213350205668,0.11270433755413314,15,1
Gia Lai,1995,121,936346,1151.2919686966175,0.10509931736689226,15,2
Gia Lai,1996,92,957062,1303.4897744985276,0.07057976349326853,15,3
Gia Lai,1997,675,978236,1434.4673622818361,0.4705579351253164,15,4
Gia Lai,1998,3254,999879,3181.4545115936617,1.022802616898017,15,5
Gia Lai,1999,235,1022000,491.4215084323136,0.47820454735421486,15,6
Gia Lai,2000,220,1044611,350.1498628565269,0.6283024023063647,15,7
Gia Lai,2001,523,1067722,588.6302472792148,0.8885034406869626,15,8
Gia Lai,2002,926,1091344,447.63055588422407,2.0686702188389083,15,9
Gia Lai,2003,175,1115489,711.9605301355891,0.24580014283470486,15,10
Gia Lai,2004,191,1140168,1114.394822830648,0.1713934739169421,15,11
Gia Lai,2005,180,1165394,816.3105191429521,0.2205043249828298,15,12
Gia Lai,2006,542,1191177,993.1839611151753,0.5457196463295954,15,13
Gia Lai,2007,662,1217531,1523.360372658363,0.43456559057313987,15,14
Gia Lai,2008,466,1244467,1417.740105677135,0.3286921193341223,15,15
Gia Lai,2009,337,1272000,1561.9830318851389,0.21575138341501615,15,16
Gia Lai,2010,3565,1300142,1923.4548601784043,1.8534357492898685,15,17
Hà Giang,1994,0,553049,369.60611160368205,0,17,1
Hà Giang,1995,0,563070,692.3273755791175,0,17,2
Hà Giang,1996,0,573272,780.7792912123979,0,17,3
Hà Giang,1997,0,583658,855.865406440462,0,17,4
Hà Giang,1998,0,594233,1890.7540400266796,0,17,5
Hà Giang,1999,0,605000,290.90999276081186,0,17,6
Hà Giang,2000,15,615962,206.46825452233608,0.07265039380849357,17,7
Hà Giang,2001,0,627122,345.7294857034282,0,17,8
Hà Giang,2002,0,638484,261.88346464834456,0,17,9
Hà Giang,2003,0,650053,414.8961383718084,0,17,10
Hà Giang,2004,2,661831,646.8704962679453,0.0030918089656875682,17,11
Hà Giang,2005,0,673822,471.98457056578485,0,17,12
Hà Giang,2006,0,686031,572.0014624424455,0,17,13
Hà Giang,2007,0,698461,873.906134010003,0,17,14
Hà Giang,2008,0,711116,810.1280893657297,0,17,15
Hà Giang,2009,0,724000,889.0532351295916,0,17,16
Hà Giang,2010,0,737118,1090.5064213178136,0,17,17
Hà Nam,1994,0,794017,530.646535690727,0,18,1
Hà Nam,1995,0,793413,975.5475163662677,0,18,2
Hà Nam,1996,0,792809,1079.7821088188678,0,18,3
Hà Nam,1997,3,792205,1161.6749094661022,0.0025824780887957538,18,4
Hà Nam,1998,44,791603,2518.753704939375,0.017468956934421284,18,5
Hà Nam,1999,6,791000,380.34678392364,0.01577507751769129,18,6
Hà Nam,2000,121,790398,264.93857646729083,0.4567096329021704,18,7
Hà Nam,2001,0,789796,435.4109166806854,0,18,8
Hà Nam,2002,4,789195,323.69976519873677,0.012357129754308546,18,9
Hà Nam,2003,9,788595,503.32052961730227,0.01788124956246691,18,10
Hà Nam,2004,10,787994,770.1816171139812,0.012983950509584901,18,11
Hà Nam,2005,19,787395,551.537781403169,0.03444913592621351,18,12
Hà Nam,2006,7,786795,656.0168427409313,0.010670457744275297,18,13
Hà Nam,2007,3,786196,983.6791273014933,0.0030497749893604416,18,14
Hà Nam,2008,4,785598,894.9805752500837,0.004469370744591058,18,15
Hà Nam,2009,0,785000,963.9596541115047,0,18,16
Hà Nam,2010,15,784403,1160.460751739826,0.012925900318051414,18,17
Hà Nội,1994,1187,2770173,1851.3239712927912,0.6411627669743348,19,1
Hà Nội,1995,98,2930799,3603.5881507093295,0.027195116617505167,19,2
Hà Nội,1996,198,3100739,4223.11363306535,0.046884838345275966,19,3
Hà Nội,1997,140,3280532,4810.512069604018,0.02910293082614056,19,4
Hà Nội,1998,5754,3470751,11043.372675661967,0.5210364776225476,19,5
Hà Nội,1999,708,3672000,1765.6553610209937,0.40098425526859194,19,6
Hà Nội,2000,108,3884918,1302.2105883518866,0.08293589452124464,19,7
Hà Nội,2001,140,4110182,2265.924507524035,0.06178493570069434,19,8
Hà Nội,2002,99,4348507,1783.6031587441169,0.05550562047092839,19,9
Hà Nội,2003,581,4600652,2936.3648022431044,0.19786369852825203,19,10
Hà Nội,2004,604,4867417,4757.390406815386,0.12696036027119323,19,11
Hà Nội,2005,790,5149650,3607.1178201573916,0.21901142113664848,19,12
Hà Nội,2006,2654,5448248,4542.660351717529,0.5842391450191852,19,13
Hà Nội,2007,1804,5764160,7212.0487492001685,0.2501369670026242,19,14
Hà Nội,2008,2353,6098390,6947.498071913826,0.33868307348113014,19,15
Hà Nội,2009,16175,6452000,7922.888774939399,2.0415533348344552,19,16
Hà Nội,2010,3152,6826114,10098.683181861556,0.31211990149976876,19,17
Hà Tĩnh,1994,122,1291536,863.1416003937683,0.1413441316515658,20,1
Hà Tĩnh,1995,272,1287200,1582.6874062646564,0.17185958447850078,20,2
Hà Tĩnh,1996,1,1282878,1747.2414064387908,5.723307588263888e-4,20,3
Hà Tĩnh,1997,883,1278571,1874.873108186623,0.4709652062021613,20,4
Hà Tĩnh,1998,10530,1274278,4054.548092443734,2.5970835121241387,20,5
Hà Tĩnh,1999,390,1270000,610.6705633160844,0.6386422130488958,20,6
Hà Tĩnh,2000,35,1265736,424.270170247651,0.0824946047457688,20,7
Hà Tĩnh,2001,6,1261487,695.452004126088,0.008627482506919597,20,8
Hà Tĩnh,2002,103,1257251,515.6797160345378,0.19973638054264972,20,9
Hà Tĩnh,2003,367,1253030,799.7460334219318,0.45889568020699056,20,10
Hà Tĩnh,2004,27,1248823,1220.5937070956547,0.022120382763766027,20,11
Hà Tĩnh,2005,203,1244631,871.8127755517976,0.2328481592524438,20,12
